Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
458	44268	1	98	1.0	1.02232142857	98.0	98.8125	457	44170	1	98	1.0	1.02008928571	98.0	98.59375	ping
459	44366	1	98	1.0	1.02227171492	98.0	98.8106904232	457	44170	1	98	1.0	1.02008928571	98.0	98.59375	ping
459	44366	1	98	1.0	1.02227171492	98.0	98.8106904232	458	44268	1	98	1.0	1.02004454343	98.0	98.5924276169	ping
460	44464	1	98	1.0	1.02222222222	98.0	98.8088888889	458	44268	1	98	1.0	1.02004454343	98.0	98.5924276169	ping
460	44464	1	98	1.0	1.02222222222	98.0	98.8088888889	459	44366	1	98	1.0	1.02	98.0	98.5911111111	ping
461	44562	1	98	1.0	1.022172949	98.0	98.8070953437	459	44366	1	98	1.0	1.02	98.0	98.5911111111	ping
461	44562	1	98	1.0	1.022172949	98.0	98.8070953437	460	44464	1	98	1.0	1.0199556541	98.0	98.5898004435	ping
462	44660	1	98	1.0	1.02212389381	98.0	98.8053097345	460	44464	1	98	1.0	1.0199556541	98.0	98.5898004435	ping
462	44660	1	98	1.0	1.02212389381	98.0	98.8053097345	461	44562	1	98	1.0	1.01991150442	98.0	98.5884955752	ping
463	44758	1	98	1.0	1.02207505519	98.0	98.8035320088	461	44562	1	98	1.0	1.01991150442	98.0	98.5884955752	ping
463	44758	1	98	1.0	1.02207505519	98.0	98.8035320088	462	44660	1	98	1.0	1.01986754967	98.0	98.587196468	ping
464	44856	1	98	1.0	1.02202643172	98.0	98.8017621145	462	44660	1	98	1.0	1.01986754967	98.0	98.587196468	ping
464	44856	1	98	1.0	1.02202643172	98.0	98.8017621145	463	44758	1	98	1.0	1.01982378855	98.0	98.5859030837	ping
465	44954	1	98	1.0	1.02197802198	98.0	98.8	463	44758	1	98	1.0	1.01982378855	98.0	98.5859030837	ping
465	44954	1	98	1.0	1.02197802198	98.0	98.8	464	44856	1	98	1.0	1.01978021978	98.0	98.5846153846	ping
466	45052	1	98	1.0	1.02192982456	98.0	98.798245614	464	44856	1	98	1.0	1.01978021978	98.0	98.5846153846	ping
466	45052	1	98	1.0	1.02192982456	98.0	98.798245614	465	44954	1	98	1.0	1.01973684211	98.0	98.5833333333	ping
467	45150	1	98	1.0	1.02188183807	98.0	98.7964989059	465	44954	1	98	1.0	1.01973684211	98.0	98.5833333333	ping
467	45150	1	98	1.0	1.02188183807	98.0	98.7964989059	466	45052	1	98	1.0	1.01969365427	98.0	98.5820568928	ping
468	45248	1	98	1.0	1.02183406114	98.0	98.7947598253	466	45052	1	98	1.0	1.01969365427	98.0	98.5820568928	ping
468	45248	1	98	1.0	1.02183406114	98.0	98.7947598253	467	45150	1	98	1.0	1.01965065502	98.0	98.5807860262	ping
469	45346	1	98	1.0	1.02178649237	98.0	98.7930283224	467	45150	1	98	1.0	1.01965065502	98.0	98.5807860262	ping
469	45346	1	98	1.0	1.02178649237	98.0	98.7930283224	468	45248	1	98	1.0	1.01960784314	98.0	98.5795206972	ping
470	45444	1	98	1.0	1.02173913043	98.0	98.7913043478	468	45248	1	98	1.0	1.01960784314	98.0	98.5795206972	ping
470	45444	1	98	1.0	1.02173913043	98.0	98.7913043478	469	45346	1	98	1.0	1.01956521739	98.0	98.5782608696	ping
471	45542	1	98	1.0	1.02169197397	98.0	98.7895878525	469	45346	1	98	1.0	1.01956521739	98.0	98.5782608696	ping
471	45542	1	98	1.0	1.02169197397	98.0	98.7895878525	470	45444	1	98	1.0	1.01952277657	98.0	98.5770065076	ping
472	45640	1	98	1.0	1.02164502165	98.0	98.7878787879	470	45444	1	98	1.0	1.01952277657	98.0	98.5770065076	ping
472	45640	1	98	1.0	1.02164502165	98.0	98.7878787879	471	45542	1	98	1.0	1.01948051948	98.0	98.5757575758	ping
473	45738	1	98	1.0	1.02159827214	98.0	98.7861771058	471	45542	1	98	1.0	1.01948051948	98.0	98.5757575758	ping
473	45738	1	98	1.0	1.02159827214	98.0	98.7861771058	472	45640	1	98	1.0	1.01943844492	98.0	98.5745140389	ping
474	45836	1	98	1.0	1.02155172414	98.0	98.7844827586	472	45640	1	98	1.0	1.01943844492	98.0	98.5745140389	ping
474	45836	1	98	1.0	1.02155172414	98.0	98.7844827586	473	45738	1	98	1.0	1.01939655172	98.0	98.5732758621	ping
475	45934	1	98	1.0	1.02150537634	98.0	98.7827956989	473	45738	1	98	1.0	1.01939655172	98.0	98.5732758621	ping
475	45934	1	98	1.0	1.02150537634	98.0	98.7827956989	474	45836	1	98	1.0	1.01935483871	98.0	98.5720430108	ping
476	46032	1	98	1.0	1.02145922747	98.0	98.7811158798	474	45836	1	98	1.0	1.01935483871	98.0	98.5720430108	ping
476	46032	1	98	1.0	1.02145922747	98.0	98.7811158798	475	45934	1	98	1.0	1.01931330472	98.0	98.5708154506	ping
477	46130	1	98	1.0	1.02141327623	98.0	98.7794432548	475	45934	1	98	1.0	1.01931330472	98.0	98.5708154506	ping
477	46130	1	98	1.0	1.02141327623	98.0	98.7794432548	476	46032	1	98	1.0	1.01927194861	98.0	98.5695931478	ping
478	46228	1	98	1.0	1.02136752137	98.0	98.7777777778	476	46032	1	98	1.0	1.01927194861	98.0	98.5695931478	ping
478	46228	1	98	1.0	1.02136752137	98.0	98.7777777778	477	46130	1	98	1.0	1.01923076923	98.0	98.5683760684	ping
479	46326	1	98	1.0	1.02132196162	98.0	98.776119403	477	46130	1	98	1.0	1.01923076923	98.0	98.5683760684	ping
479	46326	1	98	1.0	1.02132196162	98.0	98.776119403	478	46228	1	98	1.0	1.01918976546	98.0	98.5671641791	ping
480	46424	1	98	1.0	1.02127659574	98.0	98.7744680851	478	46228	1	98	1.0	1.01918976546	98.0	98.5671641791	ping
480	46424	1	98	1.0	1.02127659574	98.0	98.7744680851	479	46326	1	98	1.0	1.01914893617	98.0	98.5659574468	ping
481	46522	1	98	1.0	1.02123142251	98.0	98.7728237792	479	46326	1	98	1.0	1.01914893617	98.0	98.5659574468	ping
481	46522	1	98	1.0	1.02123142251	98.0	98.7728237792	480	46424	1	98	1.0	1.01910828025	98.0	98.5647558386	ping
482	46620	1	98	1.0	1.02118644068	98.0	98.7711864407	480	46424	1	98	1.0	1.01910828025	98.0	98.5647558386	ping
482	46620	1	98	1.0	1.02118644068	98.0	98.7711864407	481	46522	1	98	1.0	1.01906779661	98.0	98.563559322	ping
483	46718	1	98	1.0	1.02114164905	98.0	98.7695560254	481	46522	1	98	1.0	1.01906779661	98.0	98.563559322	ping
483	46718	1	98	1.0	1.02114164905	98.0	98.7695560254	482	46620	1	98	1.0	1.01902748414	98.0	98.5623678647	ping
484	46816	1	98	1.0	1.02109704641	98.0	98.7679324895	482	46620	1	98	1.0	1.01902748414	98.0	98.5623678647	ping
484	46816	1	98	1.0	1.02109704641	98.0	98.7679324895	483	46718	1	98	1.0	1.01898734177	98.0	98.5611814346	ping
485	46914	1	98	1.0	1.02105263158	98.0	98.7663157895	483	46718	1	98	1.0	1.01898734177	98.0	98.5611814346	ping
485	46914	1	98	1.0	1.02105263158	98.0	98.7663157895	484	46816	1	98	1.0	1.01894736842	98.0	98.56	ping
486	47012	1	98	1.0	1.02100840336	98.0	98.7647058824	484	46816	1	98	1.0	1.01894736842	98.0	98.56	ping
486	47012	1	98	1.0	1.02100840336	98.0	98.7647058824	485	46914	1	98	1.0	1.01890756303	98.0	98.5588235294	ping
487	47110	1	98	1.0	1.02096436059	98.0	98.7631027254	485	46914	1	98	1.0	1.01890756303	98.0	98.5588235294	ping
487	47110	1	98	1.0	1.02096436059	98.0	98.7631027254	486	47012	1	98	1.0	1.01886792453	98.0	98.5576519916	ping
488	47208	1	98	1.0	1.02092050209	98.0	98.7615062762	486	47012	1	98	1.0	1.01886792453	98.0	98.5576519916	ping
488	47208	1	98	1.0	1.02092050209	98.0	98.7615062762	487	47110	1	98	1.0	1.01882845188	98.0	98.5564853556	ping
489	47306	1	98	1.0	1.02087682672	98.0	98.7599164927	487	47110	1	98	1.0	1.01882845188	98.0	98.5564853556	ping
489	47306	1	98	1.0	1.02087682672	98.0	98.7599164927	488	47208	1	98	1.0	1.01878914405	98.0	98.5553235908	ping
491	47446	2	140	2.0	1.02291666667	140.0	98.8458333333	488	47208	1	98	1.0	1.01878914405	98.0	98.5553235908	ping
491	47446	2	140	2.0	1.02291666667	140.0	98.8458333333	490	47348	2	140	2.0	1.02083333333	140.0	98.6416666667	ping
492	47544	1	98	1.0	1.02286902287	98.0	98.8440748441	490	47348	2	140	2.0	1.02083333333	140.0	98.6416666667	ping
492	47544	1	98	1.0	1.02286902287	98.0	98.8440748441	491	47446	1	98	1.0	1.02079002079	98.0	98.6403326403	ping
493	47642	1	98	1.0	1.02282157676	98.0	98.8423236515	491	47446	1	98	1.0	1.02079002079	98.0	98.6403326403	ping
493	47642	1	98	1.0	1.02282157676	98.0	98.8423236515	492	47544	1	98	1.0	1.02074688797	98.0	98.6390041494	ping
494	47740	1	98	1.0	1.02277432712	98.0	98.8405797101	492	47544	1	98	1.0	1.02074688797	98.0	98.6390041494	ping
494	47740	1	98	1.0	1.02277432712	98.0	98.8405797101	493	47642	1	98	1.0	1.02070393375	98.0	98.6376811594	ping
495	47838	1	98	1.0	1.02272727273	98.0	98.8388429752	493	47642	1	98	1.0	1.02070393375	98.0	98.6376811594	ping
495	47838	1	98	1.0	1.02272727273	98.0	98.8388429752	494	47740	1	98	1.0	1.02066115702	98.0	98.6363636364	ping
496	47936	1	98	1.0	1.02268041237	98.0	98.8371134021	494	47740	1	98	1.0	1.02066115702	98.0	98.6363636364	ping
496	47936	1	98	1.0	1.02268041237	98.0	98.8371134021	495	47838	1	98	1.0	1.0206185567	98.0	98.6350515464	ping
497	48034	1	98	1.0	1.02263374486	98.0	98.8353909465	495	47838	1	98	1.0	1.0206185567	98.0	98.6350515464	ping
497	48034	1	98	1.0	1.02263374486	98.0	98.8353909465	496	47936	1	98	1.0	1.02057613169	98.0	98.633744856	ping
498	48132	1	98	1.0	1.02258726899	98.0	98.8336755647	496	47936	1	98	1.0	1.02057613169	98.0	98.633744856	ping
498	48132	1	98	1.0	1.02258726899	98.0	98.8336755647	497	48034	1	98	1.0	1.0205338809	98.0	98.6324435318	ping
499	48230	1	98	1.0	1.02254098361	98.0	98.8319672131	497	48034	1	98	1.0	1.0205338809	98.0	98.6324435318	ping
499	48230	1	98	1.0	1.02254098361	98.0	98.8319672131	498	48132	1	98	1.0	1.02049180328	98.0	98.631147541	ping
500	48328	1	98	1.0	1.02249488753	98.0	98.8302658487	498	48132	1	98	1.0	1.02049180328	98.0	98.631147541	ping
500	48328	1	98	1.0	1.02249488753	98.0	98.8302658487	499	48230	1	98	1.0	1.02044989775	98.0	98.6298568507	ping
501	48426	1	98	1.0	1.02244897959	98.0	98.8285714286	499	48230	1	98	1.0	1.02044989775	98.0	98.6298568507	ping
501	48426	1	98	1.0	1.02244897959	98.0	98.8285714286	500	48328	1	98	1.0	1.02040816327	98.0	98.6285714286	ping
502	48524	1	98	1.0	1.02240325866	98.0	98.8268839104	500	48328	1	98	1.0	1.02040816327	98.0	98.6285714286	ping
502	48524	1	98	1.0	1.02240325866	98.0	98.8268839104	501	48426	1	98	1.0	1.02036659878	98.0	98.6272912424	ping
503	48622	1	98	1.0	1.02235772358	98.0	98.825203252	501	48426	1	98	1.0	1.02036659878	98.0	98.6272912424	ping
503	48622	1	98	1.0	1.02235772358	98.0	98.825203252	502	48524	1	98	1.0	1.02032520325	98.0	98.6260162602	ping
504	48720	1	98	1.0	1.02231237323	98.0	98.8235294118	502	48524	1	98	1.0	1.02032520325	98.0	98.6260162602	ping
504	48720	1	98	1.0	1.02231237323	98.0	98.8235294118	503	48622	1	98	1.0	1.02028397566	98.0	98.6247464503	ping
505	48818	1	98	1.0	1.02226720648	98.0	98.8218623482	503	48622	1	98	1.0	1.02028397566	98.0	98.6247464503	ping
505	48818	1	98	1.0	1.02226720648	98.0	98.8218623482	504	48720	1	98	1.0	1.02024291498	98.0	98.6234817814	ping
506	48916	1	98	1.0	1.02222222222	98.0	98.8202020202	504	48720	1	98	1.0	1.02024291498	98.0	98.6234817814	ping
506	48916	1	98	1.0	1.02222222222	98.0	98.8202020202	505	48818	1	98	1.0	1.0202020202	98.0	98.6222222222	ping
507	49014	1	98	1.0	1.02217741935	98.0	98.8185483871	505	48818	1	98	1.0	1.0202020202	98.0	98.6222222222	ping
507	49014	1	98	1.0	1.02217741935	98.0	98.8185483871	506	48916	1	98	1.0	1.02016129032	98.0	98.6209677419	ping
508	49112	1	98	1.0	1.02213279678	98.0	98.8169014085	506	48916	1	98	1.0	1.02016129032	98.0	98.6209677419	ping
508	49112	1	98	1.0	1.02213279678	98.0	98.8169014085	507	49014	1	98	1.0	1.02012072435	98.0	98.6197183099	ping
509	49210	1	98	1.0	1.02208835341	98.0	98.8152610442	507	49014	1	98	1.0	1.02012072435	98.0	98.6197183099	ping
509	49210	1	98	1.0	1.02208835341	98.0	98.8152610442	508	49112	1	98	1.0	1.02008032129	98.0	98.6184738956	ping
510	49308	1	98	1.0	1.02204408818	98.0	98.8136272545	508	49112	1	98	1.0	1.02008032129	98.0	98.6184738956	ping
510	49308	1	98	1.0	1.02204408818	98.0	98.8136272545	509	49210	1	98	1.0	1.02004008016	98.0	98.6172344689	ping
511	49406	1	98	1.0	1.022	98.0	98.812	509	49210	1	98	1.0	1.02004008016	98.0	98.6172344689	ping
511	49406	1	98	1.0	1.022	98.0	98.812	510	49308	1	98	1.0	1.02	98.0	98.616	ping
512	49504	1	98	1.0	1.02195608782	98.0	98.8103792415	510	49308	1	98	1.0	1.02	98.0	98.616	ping
512	49504	1	98	1.0	1.02195608782	98.0	98.8103792415	511	49406	1	98	1.0	1.01996007984	98.0	98.6147704591	ping
513	49602	1	98	1.0	1.0219123506	98.0	98.8087649402	511	49406	1	98	1.0	1.01996007984	98.0	98.6147704591	ping
513	49602	1	98	1.0	1.0219123506	98.0	98.8087649402	512	49504	1	98	1.0	1.01992031873	98.0	98.6135458167	ping
514	49700	1	98	1.0	1.02186878728	98.0	98.8071570577	512	49504	1	98	1.0	1.01992031873	98.0	98.6135458167	ping
514	49700	1	98	1.0	1.02186878728	98.0	98.8071570577	513	49602	1	98	1.0	1.01988071571	98.0	98.6123260437	ping
515	49798	1	98	1.0	1.02182539683	98.0	98.8055555556	513	49602	1	98	1.0	1.01988071571	98.0	98.6123260437	ping
515	49798	1	98	1.0	1.02182539683	98.0	98.8055555556	514	49700	1	98	1.0	1.01984126984	98.0	98.6111111111	ping
516	49896	1	98	1.0	1.02178217822	98.0	98.803960396	514	49700	1	98	1.0	1.01984126984	98.0	98.6111111111	ping
516	49896	1	98	1.0	1.02178217822	98.0	98.803960396	515	49798	1	98	1.0	1.0198019802	98.0	98.6099009901	ping
517	49994	1	98	1.0	1.02173913043	98.0	98.8023715415	515	49798	1	98	1.0	1.0198019802	98.0	98.6099009901	ping
517	49994	1	98	1.0	1.02173913043	98.0	98.8023715415	516	49896	1	98	1.0	1.01976284585	98.0	98.6086956522	ping
518	50092	1	98	1.0	1.02169625247	98.0	98.8007889546	516	49896	1	98	1.0	1.01976284585	98.0	98.6086956522	ping
518	50092	1	98	1.0	1.02169625247	98.0	98.8007889546	517	49994	1	98	1.0	1.01972386588	98.0	98.607495069	ping
519	50190	1	98	1.0	1.02165354331	98.0	98.7992125984	517	49994	1	98	1.0	1.01972386588	98.0	98.607495069	ping
519	50190	1	98	1.0	1.02165354331	98.0	98.7992125984	518	50092	1	98	1.0	1.01968503937	98.0	98.6062992126	ping
520	50288	1	98	1.0	1.02161100196	98.0	98.7976424361	518	50092	1	98	1.0	1.01968503937	98.0	98.6062992126	ping
520	50288	1	98	1.0	1.02161100196	98.0	98.7976424361	519	50190	1	98	1.0	1.01964636542	98.0	98.605108055	ping
521	50386	1	98	1.0	1.02156862745	98.0	98.7960784314	519	50190	1	98	1.0	1.01964636542	98.0	98.605108055	ping
521	50386	1	98	1.0	1.02156862745	98.0	98.7960784314	520	50288	1	98	1.0	1.01960784314	98.0	98.6039215686	ping
522	50484	1	98	1.0	1.02152641879	98.0	98.7945205479	520	50288	1	98	1.0	1.01960784314	98.0	98.6039215686	ping
522	50484	1	98	1.0	1.02152641879	98.0	98.7945205479	521	50386	1	98	1.0	1.01956947162	98.0	98.602739726	ping
523	50582	1	98	1.0	1.021484375	98.0	98.79296875	521	50386	1	98	1.0	1.01956947162	98.0	98.602739726	ping
523	50582	1	98	1.0	1.021484375	98.0	98.79296875	522	50484	1	98	1.0	1.01953125	98.0	98.6015625	ping
524	50680	1	98	1.0	1.02144249513	98.0	98.7914230019	522	50484	1	98	1.0	1.01953125	98.0	98.6015625	ping
524	50680	1	98	1.0	1.02144249513	98.0	98.7914230019	523	50582	1	98	1.0	1.01949317739	98.0	98.6003898635	ping
525	50778	1	98	1.0	1.02140077821	98.0	98.7898832685	523	50582	1	98	1.0	1.01949317739	98.0	98.6003898635	ping
525	50778	1	98	1.0	1.02140077821	98.0	98.7898832685	524	50680	1	98	1.0	1.01945525292	98.0	98.5992217899	ping
526	50876	1	98	1.0	1.0213592233	98.0	98.7883495146	524	50680	1	98	1.0	1.01945525292	98.0	98.5992217899	ping
526	50876	1	98	1.0	1.0213592233	98.0	98.7883495146	525	50778	1	98	1.0	1.01941747573	98.0	98.5980582524	ping
527	50974	1	98	1.0	1.02131782946	98.0	98.7868217054	525	50778	1	98	1.0	1.01941747573	98.0	98.5980582524	ping
527	50974	1	98	1.0	1.02131782946	98.0	98.7868217054	526	50876	1	98	1.0	1.01937984496	98.0	98.5968992248	ping
528	51072	1	98	1.0	1.02127659574	98.0	98.7852998066	526	50876	1	98	1.0	1.01937984496	98.0	98.5968992248	ping
528	51072	1	98	1.0	1.02127659574	98.0	98.7852998066	527	50974	1	98	1.0	1.01934235977	98.0	98.5957446809	ping
529	51170	1	98	1.0	1.02123552124	98.0	98.7837837838	527	50974	1	98	1.0	1.01934235977	98.0	98.5957446809	ping
529	51170	1	98	1.0	1.02123552124	98.0	98.7837837838	528	51072	1	98	1.0	1.01930501931	98.0	98.5945945946	ping
530	51268	1	98	1.0	1.02119460501	98.0	98.7822736031	528	51072	1	98	1.0	1.01930501931	98.0	98.5945945946	ping
530	51268	1	98	1.0	1.02119460501	98.0	98.7822736031	529	51170	1	98	1.0	1.01926782274	98.0	98.5934489403	ping
531	51366	1	98	1.0	1.02115384615	98.0	98.7807692308	529	51170	1	98	1.0	1.01926782274	98.0	98.5934489403	ping
531	51366	1	98	1.0	1.02115384615	98.0	98.7807692308	530	51268	1	98	1.0	1.01923076923	98.0	98.5923076923	ping
532	51464	1	98	1.0	1.02111324376	98.0	98.7792706334	530	51268	1	98	1.0	1.01923076923	98.0	98.5923076923	ping
532	51464	1	98	1.0	1.02111324376	98.0	98.7792706334	531	51366	1	98	1.0	1.01919385797	98.0	98.5911708253	ping
533	51562	1	98	1.0	1.02107279693	98.0	98.7777777778	531	51366	1	98	1.0	1.01919385797	98.0	98.5911708253	ping
533	51562	1	98	1.0	1.02107279693	98.0	98.7777777778	532	51464	1	98	1.0	1.01915708812	98.0	98.5900383142	ping
534	51660	1	98	1.0	1.02103250478	98.0	98.776290631	532	51464	1	98	1.0	1.01915708812	98.0	98.5900383142	ping
534	51660	1	98	1.0	1.02103250478	98.0	98.776290631	533	51562	1	98	1.0	1.01912045889	98.0	98.5889101338	ping
535	51758	1	98	1.0	1.02099236641	98.0	98.7748091603	533	51562	1	98	1.0	1.01912045889	98.0	98.5889101338	ping
535	51758	1	98	1.0	1.02099236641	98.0	98.7748091603	534	51660	1	98	1.0	1.01908396947	98.0	98.5877862595	ping
536	51856	1	98	1.0	1.02095238095	98.0	98.7733333333	534	51660	1	98	1.0	1.01908396947	98.0	98.5877862595	ping
536	51856	1	98	1.0	1.02095238095	98.0	98.7733333333	535	51758	1	98	1.0	1.01904761905	98.0	98.5866666667	ping
538	51996	2	140	2.0	1.02281368821	140.0	98.8517110266	535	51758	1	98	1.0	1.01904761905	98.0	98.5866666667	ping
538	51996	2	140	2.0	1.02281368821	140.0	98.8517110266	537	51898	2	140	2.0	1.02091254753	140.0	98.6653992395	ping
539	52094	1	98	1.0	1.02277039848	98.0	98.8500948767	537	51898	2	140	2.0	1.02091254753	140.0	98.6653992395	ping
539	52094	1	98	1.0	1.02277039848	98.0	98.8500948767	538	51996	1	98	1.0	1.02087286528	98.0	98.6641366224	ping
540	52192	1	98	1.0	1.02272727273	98.0	98.8484848485	538	51996	1	98	1.0	1.02087286528	98.0	98.6641366224	ping
540	52192	1	98	1.0	1.02272727273	98.0	98.8484848485	539	52094	1	98	1.0	1.02083333333	98.0	98.6628787879	ping
541	52290	1	98	1.0	1.02268431002	98.0	98.8468809074	539	52094	1	98	1.0	1.02083333333	98.0	98.6628787879	ping
541	52290	1	98	1.0	1.02268431002	98.0	98.8468809074	540	52192	1	98	1.0	1.02079395085	98.0	98.6616257089	ping
542	52388	1	98	1.0	1.02264150943	98.0	98.8452830189	540	52192	1	98	1.0	1.02079395085	98.0	98.6616257089	ping
542	52388	1	98	1.0	1.02264150943	98.0	98.8452830189	541	52290	1	98	1.0	1.02075471698	98.0	98.6603773585	ping
543	52486	1	98	1.0	1.02259887006	98.0	98.8436911488	541	52290	1	98	1.0	1.02075471698	98.0	98.6603773585	ping
543	52486	1	98	1.0	1.02259887006	98.0	98.8436911488	542	52388	1	98	1.0	1.02071563089	98.0	98.65913371	ping
544	52584	1	98	1.0	1.02255639098	98.0	98.8421052632	542	52388	1	98	1.0	1.02071563089	98.0	98.65913371	ping
544	52584	1	98	1.0	1.02255639098	98.0	98.8421052632	543	52486	1	98	1.0	1.02067669173	98.0	98.6578947368	ping
545	52682	1	98	1.0	1.02251407129	98.0	98.8405253283	543	52486	1	98	1.0	1.02067669173	98.0	98.6578947368	ping
545	52682	1	98	1.0	1.02251407129	98.0	98.8405253283	544	52584	1	98	1.0	1.02063789869	98.0	98.6566604128	ping
546	52780	1	98	1.0	1.02247191011	98.0	98.8389513109	544	52584	1	98	1.0	1.02063789869	98.0	98.6566604128	ping
546	52780	1	98	1.0	1.02247191011	98.0	98.8389513109	545	52682	1	98	1.0	1.02059925094	98.0	98.6554307116	ping
547	52878	1	98	1.0	1.02242990654	98.0	98.8373831776	545	52682	1	98	1.0	1.02059925094	98.0	98.6554307116	ping
547	52878	1	98	1.0	1.02242990654	98.0	98.8373831776	546	52780	1	98	1.0	1.02056074766	98.0	98.6542056075	ping
548	52976	1	98	1.0	1.0223880597	98.0	98.8358208955	546	52780	1	98	1.0	1.02056074766	98.0	98.6542056075	ping
548	52976	1	98	1.0	1.0223880597	98.0	98.8358208955	547	52878	1	98	1.0	1.02052238806	98.0	98.6529850746	ping
549	53074	1	98	1.0	1.02234636872	98.0	98.834264432	547	52878	1	98	1.0	1.02052238806	98.0	98.6529850746	ping
549	53074	1	98	1.0	1.02234636872	98.0	98.834264432	548	52976	1	98	1.0	1.02048417132	98.0	98.6517690875	ping
550	53172	1	98	1.0	1.02230483271	98.0	98.8327137546	548	52976	1	98	1.0	1.02048417132	98.0	98.6517690875	ping
550	53172	1	98	1.0	1.02230483271	98.0	98.8327137546	549	53074	1	98	1.0	1.02044609665	98.0	98.6505576208	ping
551	53270	1	98	1.0	1.02226345083	98.0	98.8311688312	549	53074	1	98	1.0	1.02044609665	98.0	98.6505576208	ping
551	53270	1	98	1.0	1.02226345083	98.0	98.8311688312	550	53172	1	98	1.0	1.02040816327	98.0	98.6493506494	ping
552	53368	1	98	1.0	1.02222222222	98.0	98.8296296296	550	53172	1	98	1.0	1.02040816327	98.0	98.6493506494	ping
552	53368	1	98	1.0	1.02222222222	98.0	98.8296296296	551	53270	1	98	1.0	1.02037037037	98.0	98.6481481481	ping
553	53466	1	98	1.0	1.02218114603	98.0	98.8280961183	551	53270	1	98	1.0	1.02037037037	98.0	98.6481481481	ping
553	53466	1	98	1.0	1.02218114603	98.0	98.8280961183	552	53368	1	98	1.0	1.02033271719	98.0	98.6469500924	ping
554	53564	1	98	1.0	1.0221402214	98.0	98.8265682657	552	53368	1	98	1.0	1.02033271719	98.0	98.6469500924	ping
554	53564	1	98	1.0	1.0221402214	98.0	98.8265682657	553	53466	1	98	1.0	1.02029520295	98.0	98.6457564576	ping
555	53662	1	98	1.0	1.02209944751	98.0	98.8250460405	553	53466	1	98	1.0	1.02029520295	98.0	98.6457564576	ping
555	53662	1	98	1.0	1.02209944751	98.0	98.8250460405	554	53564	1	98	1.0	1.02025782689	98.0	98.6445672192	ping
556	53760	1	98	1.0	1.02205882353	98.0	98.8235294118	554	53564	1	98	1.0	1.02025782689	98.0	98.6445672192	ping
556	53760	1	98	1.0	1.02205882353	98.0	98.8235294118	555	53662	1	98	1.0	1.02022058824	98.0	98.6433823529	ping
557	53858	1	98	1.0	1.02201834862	98.0	98.8220183486	555	53662	1	98	1.0	1.02022058824	98.0	98.6433823529	ping
557	53858	1	98	1.0	1.02201834862	98.0	98.8220183486	556	53760	1	98	1.0	1.02018348624	98.0	98.6422018349	ping
558	53956	1	98	1.0	1.02197802198	98.0	98.8205128205	556	53760	1	98	1.0	1.02018348624	98.0	98.6422018349	ping
558	53956	1	98	1.0	1.02197802198	98.0	98.8205128205	557	53858	1	98	1.0	1.02014652015	98.0	98.641025641	ping
559	54054	1	98	1.0	1.02193784278	98.0	98.8190127971	557	53858	1	98	1.0	1.02014652015	98.0	98.641025641	ping
559	54054	1	98	1.0	1.02193784278	98.0	98.8190127971	558	53956	1	98	1.0	1.02010968921	98.0	98.6398537477	ping
560	54152	1	98	1.0	1.02189781022	98.0	98.8175182482	558	53956	1	98	1.0	1.02010968921	98.0	98.6398537477	ping
560	54152	1	98	1.0	1.02189781022	98.0	98.8175182482	559	54054	1	98	1.0	1.0200729927	98.0	98.6386861314	ping
561	54250	1	98	1.0	1.0218579235	98.0	98.8160291439	559	54054	1	98	1.0	1.0200729927	98.0	98.6386861314	ping
561	54250	1	98	1.0	1.0218579235	98.0	98.8160291439	560	54152	1	98	1.0	1.02003642987	98.0	98.6375227687	ping
562	54348	1	98	1.0	1.02181818182	98.0	98.8145454545	560	54152	1	98	1.0	1.02003642987	98.0	98.6375227687	ping
562	54348	1	98	1.0	1.02181818182	98.0	98.8145454545	561	54250	1	98	1.0	1.02	98.0	98.6363636364	ping
563	54446	1	98	1.0	1.02177858439	98.0	98.8130671506	561	54250	1	98	1.0	1.02	98.0	98.6363636364	ping
563	54446	1	98	1.0	1.02177858439	98.0	98.8130671506	562	54348	1	98	1.0	1.01996370236	98.0	98.6352087114	ping
564	54544	1	98	1.0	1.02173913043	98.0	98.8115942029	562	54348	1	98	1.0	1.01996370236	98.0	98.6352087114	ping
564	54544	1	98	1.0	1.02173913043	98.0	98.8115942029	563	54446	1	98	1.0	1.01992753623	98.0	98.634057971	ping
565	54642	1	98	1.0	1.02169981917	98.0	98.8101265823	563	54446	1	98	1.0	1.01992753623	98.0	98.634057971	ping
565	54642	1	98	1.0	1.02169981917	98.0	98.8101265823	564	54544	1	98	1.0	1.0198915009	98.0	98.6329113924	ping
566	54740	1	98	1.0	1.02166064982	98.0	98.8086642599	564	54544	1	98	1.0	1.0198915009	98.0	98.6329113924	ping
566	54740	1	98	1.0	1.02166064982	98.0	98.8086642599	565	54642	1	98	1.0	1.01985559567	98.0	98.6317689531	ping
